district_name,month,threshold
Sunamganj,1.0,-13.979553051474854
Sunamganj,2.0,-10.651092622981743
Sunamganj,3.0,-10.899347028776527
Sunamganj,4.0,-11.109343347249395
Sunamganj,5.0,-12.848840237722651
Sunamganj,6.0,-14.46481931251892
Sunamganj,7.0,-15.957585207802873
Sunamganj,8.0,-16.00004870916432
Sunamganj,9.0,-15.803488909976359
Sunamganj,10.0,-15.859193424910837
Sunamganj,11.0,-16.157909323313717
Sunamganj,12.0,-16.26164966607108
Sylhet,1.0,-10.190268489550888
Sylhet,2.0,-10.229875966744789
Sylhet,3.0,-9.532174962776802
Sylhet,4.0,-9.974182798064865
Sylhet,5.0,-11.740581763827105
Sylhet,6.0,-13.151628320266328
Sylhet,7.0,-13.51594205026567
Sylhet,8.0,-13.3806979021173
Sylhet,9.0,-12.911267106481601
Sylhet,10.0,-13.267540745095973
Sylhet,11.0,-12.701641231681007
Sylhet,12.0,-11.757505893898365
Tangail,1.0,-8.838976278847976
Tangail,2.0,-9.33808403637026
Tangail,3.0,-9.04624096939657
Tangail,4.0,-9.016877461938247
Tangail,5.0,-9.01110552196086
Tangail,6.0,-11.96821676136656
Tangail,7.0,-12.528661496590093
Tangail,8.0,-12.41013449852128
Tangail,9.0,-13.04343024614339
Tangail,10.0,-13.370334213493152
Tangail,11.0,-9.928544040415739
Tangail,12.0,-8.65625680538268
Thakurgaon,1.0,-9.317320837465326
Thakurgaon,2.0,-9.595647816092644
Thakurgaon,3.0,-9.347077469092282
Thakurgaon,4.0,-9.189095836438641
Thakurgaon,5.0,-8.533877739852153
Thakurgaon,6.0,-7.71068993822957
Thakurgaon,7.0,-9.940193664715027
Thakurgaon,8.0,-8.714508405385887
Thakurgaon,9.0,-8.40117211729965
Thakurgaon,10.0,-8.867036018979134
Thakurgaon,11.0,-8.185319161987609
Thakurgaon,12.0,-9.235634547720997
